"","lat","lon","yield"
"3407",-88.75,40.75,15.43674125
"3408",-88.25,40.75,15.38259612
"3409",-87.75,40.75,15.31771157
"3410",-87.25,40.75,15.21830055
"3411",-86.75,40.75,15.16120447
"3412",-86.25,40.75,15.31848967
"3413",-85.75,40.75,15.46473026
"3414",-85.25,40.75,15.42084718
"3415",-84.75,40.75,15.26478713
"3416",-84.25,40.75,15.59730023
"3417",-83.75,40.75,15.48457408
"3418",-83.25,40.75,14.99452972
"3419",-82.75,40.75,14.54188621
"3420",-82.25,40.75,14.57874417
"3421",-81.75,40.75,14.45284891
"3422",-81.25,40.75,14.18882348
"3423",-80.75,40.75,14.2462194
"3424",-80.25,40.75,14.22579515
"3425",-79.75,40.75,14.02530437
"3426",-79.25,40.75,14.18267554
"3427",-78.75,40.75,14.42579968
"3428",-78.25,40.75,15.25367677
"3429",-77.75,40.75,15.16465962
"3430",-77.25,40.75,15.08684267
"3431",-76.75,40.75,15.15948753
"3432",-76.25,40.75,15.13382546
"3433",-75.75,40.75,15.19223495
"3434",-75.25,40.75,15.13002052
"3435",-74.75,40.75,14.91839842
"3436",-74.25,40.75,15.20204365
"3437",-73.75,40.75,15.22163367
"3438",-73.25,40.75,15.2808631
"3439",-72.75,40.75,15.29783441
"3440",-72.25,40.75,15.23339862
"3452",-123.75,41.25,7.173791528
"3453",-123.25,41.25,6.19944036
"3454",-122.75,41.25,6.75680995
"3455",-122.25,41.25,7.076605558
"3456",-121.75,41.25,7.082680464
"3457",-121.25,41.25,7.271501422
"3458",-120.75,41.25,9.624708891
"3459",-120.25,41.25,9.612713456
"3460",-119.75,41.25,9.279581308
"3461",-119.25,41.25,9.278987646
"3462",-118.75,41.25,9.578937292
"3463",-118.25,41.25,9.764839411
"3464",-117.75,41.25,12.39460278
"3465",-117.25,41.25,9.445772171
"3466",-116.75,41.25,7.287683487
"3467",-116.25,41.25,2.982813716
"3468",-115.75,41.25,2.609550953
"3469",-115.25,41.25,2.737934788
"3470",-114.75,41.25,2.436142365
"3471",-114.25,41.25,2.602969805
"3472",-113.75,41.25,3.990628123
"3473",-113.25,41.25,4.533036947
"3474",-112.75,41.25,4.769415557
"3475",-112.25,41.25,3.913457394
"3476",-111.75,41.25,3.400990963
"3477",-111.25,41.25,3.530442715
"3478",-110.75,41.25,2.918375929
"3479",-110.25,41.25,2.441555262
"3480",-109.75,41.25,2.595825672
"3481",-109.25,41.25,3.242658138
"3482",-108.75,41.25,2.238221318
"3483",-108.25,41.25,2.457672507
"3484",-107.75,41.25,2.370337248
"3485",-107.25,41.25,2.111706336
"3486",-106.75,41.25,2.193300327
"3487",-106.25,41.25,2.14400212
"3488",-105.75,41.25,2.262215217
"3489",-105.25,41.25,2.15534091
"3490",-104.75,41.25,1.981299321
"3491",-104.25,41.25,1.981485287
"3492",-103.75,41.25,2.231083214
"3493",-103.25,41.25,2.247471213
"3494",-102.75,41.25,2.923684716
"3495",-102.25,41.25,2.871506512
"3496",-101.75,41.25,2.634704709
"3497",-101.25,41.25,6.891397953
"3498",-100.75,41.25,7.423767567
"3499",-100.25,41.25,3.256443977
"3500",-99.75,41.25,4.23022747
"3501",-99.25,41.25,3.417921364
"3502",-98.75,41.25,5.48116525
"3503",-98.25,41.25,7.699007193
"3504",-97.75,41.25,8.232661353
"3505",-97.25,41.25,8.074914085
"3506",-96.75,41.25,10.07286072
"3507",-96.25,41.25,12.33100474
"3508",-95.75,41.25,12.8832433
"3509",-95.25,41.25,13.21923335
"3510",-94.75,41.25,13.45446136
"3511",-94.25,41.25,13.70066696
"3512",-93.75,41.25,14.13852135
"3513",-93.25,41.25,14.27895281
"3514",-92.75,41.25,14.30274672
"3515",-92.25,41.25,14.1856477
"3516",-91.75,41.25,14.10260704
"3517",-91.25,41.25,13.93557429
"3518",-90.75,41.25,13.92463756
"3519",-90.25,41.25,14.12017981
"3520",-89.75,41.25,15.48608012
"3521",-89.25,41.25,15.52416166
"3522",-88.75,41.25,15.51323679
"3523",-88.25,41.25,15.30485074
"3524",-87.75,41.25,15.49689281
"3525",-87.25,41.25,15.25389111
"3526",-86.75,41.25,15.26339865
"3527",-86.25,41.25,15.1340723
"3528",-85.75,41.25,15.23667969
"3529",-85.25,41.25,15.91972804
"3530",-84.75,41.25,15.58243823
"3531",-84.25,41.25,15.51121664
"3532",-83.75,41.25,15.11298933
"3533",-83.25,41.25,14.83286268
"3534",-82.75,41.25,14.40165526
"3535",-82.25,41.25,14.55175264
"3536",-81.75,41.25,14.61169159
"3537",-81.25,41.25,14.49801111
"3538",-80.75,41.25,14.48337168
"3539",-80.25,41.25,14.44909817
"3540",-79.75,41.25,14.45624024
"3541",-79.25,41.25,14.31799424
"3542",-78.75,41.25,14.76805262
"3543",-78.25,41.25,14.80494312
"3544",-77.75,41.25,14.63543011
"3545",-77.25,41.25,14.73252307
"3546",-76.75,41.25,14.72647177
"3547",-76.25,41.25,14.82928623
"3548",-75.75,41.25,14.8064547
"3549",-75.25,41.25,14.71886288
"3550",-74.75,41.25,14.79918632
"3551",-74.25,41.25,14.833133
"3552",-73.75,41.25,14.84152119
"3553",-73.25,41.25,14.91755645
"3554",-72.75,41.25,14.92792539
"3555",-72.25,41.25,14.74946878
"3556",-71.75,41.25,14.76342635
"3558",-70.75,41.25,14.78299639
"3567",-123.75,41.75,6.400655508
"3568",-123.25,41.75,6.389398575
"3569",-122.75,41.75,6.190359592
"3570",-122.25,41.75,8.773810863
"3571",-121.75,41.75,9.174519181
"3572",-121.25,41.75,9.183310866
"3573",-120.75,41.75,9.220448732
"3574",-120.25,41.75,9.06722784
"3575",-119.75,41.75,9.26943481
"3576",-119.25,41.75,9.292712808
"3577",-118.75,41.75,9.64854598
"3578",-118.25,41.75,9.611585736
"3579",-117.75,41.75,8.093721867
"3580",-117.25,41.75,8.525734544
"3581",-116.75,41.75,8.828598857
"3582",-116.25,41.75,3.23726058
"3583",-115.75,41.75,2.442899148
"3584",-115.25,41.75,2.504574458
"3585",-114.75,41.75,2.365537882
"3586",-114.25,41.75,2.6334548
"3587",-113.75,41.75,2.607970834
"3588",-113.25,41.75,2.633899848
"3589",-112.75,41.75,2.510832946
"3590",-112.25,41.75,2.528359095
"3591",-111.75,41.75,2.489583294
"3592",-111.25,41.75,3.341828187
"3593",-110.75,41.75,2.737465302
"3594",-110.25,41.75,2.814430396
"3595",-109.75,41.75,2.770981391
"3596",-109.25,41.75,2.402831713
"3597",-108.75,41.75,2.708716094
"3598",-108.25,41.75,2.399493307
"3599",-107.75,41.75,2.396130413
"3600",-107.25,41.75,1.870363355
"3601",-106.75,41.75,1.890440385
"3602",-106.25,41.75,1.903804938
"3603",-105.75,41.75,1.671773394
"3604",-105.25,41.75,1.799408992
"3605",-104.75,41.75,1.938937704
"3606",-104.25,41.75,1.875320872
"3607",-103.75,41.75,2.069890499
"3608",-103.25,41.75,2.263273895
"3609",-102.75,41.75,2.946188748
"3610",-102.25,41.75,7.402822018
"3611",-101.75,41.75,7.45468235
"3612",-101.25,41.75,7.873679161
"3613",-100.75,41.75,8.284452438
"3614",-100.25,41.75,7.91778326
"3615",-99.75,41.75,7.352804661
"3616",-99.25,41.75,3.591711819
"3617",-98.75,41.75,8.402809302
"3618",-98.25,41.75,3.265805244
"3619",-97.75,41.75,5.706266827
"3620",-97.25,41.75,9.324917263
"3621",-96.75,41.75,9.928344318
"3622",-96.25,41.75,11.57051921
"3623",-95.75,41.75,12.07882851
"3624",-95.25,41.75,12.74964306
"3625",-94.75,41.75,13.40986596
"3626",-94.25,41.75,13.73876598
"3627",-93.75,41.75,14.01576837
"3628",-93.25,41.75,14.32252566
"3629",-92.75,41.75,14.28616789
"3630",-92.25,41.75,14.36454164
"3631",-91.75,41.75,14.30080891
"3632",-91.25,41.75,14.22465669
"3633",-90.75,41.75,14.23716889
"3634",-90.25,41.75,14.36546737
"3635",-89.75,41.75,14.79021231
"3636",-89.25,41.75,15.04976087
"3637",-88.75,41.75,14.93067715
"3638",-88.25,41.75,14.70531547
"3639",-87.75,41.75,14.56709703
"3640",-87.25,41.75,14.57316536
"3641",-86.75,41.75,14.76464057
"3642",-86.25,41.75,14.73487294
"3643",-85.75,41.75,15.0331912
"3644",-85.25,41.75,14.86695898
"3645",-84.75,41.75,14.98309648
"3646",-84.25,41.75,14.88059839
"3647",-83.75,41.75,14.52606368
"3648",-83.25,41.75,13.98657799
"3649",-82.75,41.75,13.98116326
"3651",-81.75,41.75,13.91093593
"3652",-81.25,41.75,13.91056326
"3653",-80.75,41.75,13.7409189
"3654",-80.25,41.75,13.97633023
"3655",-79.75,41.75,13.90712685
"3656",-79.25,41.75,13.78487613
"3657",-78.75,41.75,13.9632384
"3658",-78.25,41.75,14.95811964
"3659",-77.75,41.75,14.99435422
"3660",-77.25,41.75,14.98574349
"3661",-76.75,41.75,14.90275806
"3662",-76.25,41.75,14.95964424
"3663",-75.75,41.75,14.98609627
"3664",-75.25,41.75,15.0611108
"3665",-74.75,41.75,15.07022738
"3666",-74.25,41.75,15.10179766
"3667",-73.75,41.75,15.1116269
"3668",-73.25,41.75,15.12058486
"3669",-72.75,41.75,15.17390872
"3670",-72.25,41.75,15.07928816
"3671",-71.75,41.75,15.14298612
"3672",-71.25,41.75,15.1695012
"3673",-70.75,41.75,15.18698172
"3674",-70.25,41.75,15.06780134
"3682",-123.75,42.25,6.707464457
"3683",-123.25,42.25,7.328565717
"3684",-122.75,42.25,6.951212287
"3685",-122.25,42.25,9.529368281
"3686",-121.75,42.25,9.534332156
"3687",-121.25,42.25,9.54768002
"3688",-120.75,42.25,9.294791818
"3689",-120.25,42.25,9.1518116
"3690",-119.75,42.25,9.239812493
"3691",-119.25,42.25,9.216697216
"3692",-118.75,42.25,12.70547581
"3693",-118.25,42.25,9.513381124
"3694",-117.75,42.25,6.622592211
"3695",-117.25,42.25,6.858985424
"3696",-116.75,42.25,7.975812554
"3697",-116.25,42.25,2.90264229
"3698",-115.75,42.25,2.214193543
"3699",-115.25,42.25,2.243998051
"3700",-114.75,42.25,2.284006675
"3701",-114.25,42.25,2.30352958
"3702",-113.75,42.25,2.300339142
"3703",-113.25,42.25,2.402665615
"3704",-112.75,42.25,2.668643395
"3705",-112.25,42.25,2.757565975
"3706",-111.75,42.25,2.611470024
"3707",-111.25,42.25,2.69666632
"3708",-110.75,42.25,3.073010445
"3709",-110.25,42.25,3.171368837
"3710",-109.75,42.25,2.907346288
"3711",-109.25,42.25,2.894591093
"3712",-108.75,42.25,2.409842014
"3713",-108.25,42.25,2.037702004
"3714",-107.75,42.25,2.026603222
"3715",-107.25,42.25,2.181901932
"3716",-106.75,42.25,2.250906229
"3717",-106.25,42.25,2.038108706
"3718",-105.75,42.25,2.104279995
"3719",-105.25,42.25,2.315714161
"3720",-104.75,42.25,2.039710879
"3721",-104.25,42.25,2.365439733
"3722",-103.75,42.25,2.114099264
"3723",-103.25,42.25,2.609098256
"3724",-102.75,42.25,2.694441676
"3725",-102.25,42.25,5.878380299
"3726",-101.75,42.25,6.353384495
"3727",-101.25,42.25,7.817031384
"3728",-100.75,42.25,8.285225868
"3729",-100.25,42.25,7.508430481
"3730",-99.75,42.25,6.660364469
"3731",-99.25,42.25,8.301653862
"3732",-98.75,42.25,8.957525889
"3733",-98.25,42.25,3.140107791
"3734",-97.75,42.25,8.771867752
"3735",-97.25,42.25,9.565182527
"3736",-96.75,42.25,9.231879371
"3737",-96.25,42.25,10.95441461
"3738",-95.75,42.25,12.44993077
"3739",-95.25,42.25,12.496371
"3740",-94.75,42.25,12.89511336
"3741",-94.25,42.25,13.09735219
"3742",-93.75,42.25,13.41882255
"3743",-93.25,42.25,13.56773218
"3744",-92.75,42.25,13.63927497
"3745",-92.25,42.25,13.6770818
"3746",-91.75,42.25,13.59207657
"3747",-91.25,42.25,13.66707934
"3748",-90.75,42.25,13.68902047
"3749",-90.25,42.25,13.73704169
"3750",-89.75,42.25,14.9239956
"3751",-89.25,42.25,15.09255992
"3752",-88.75,42.25,15.1937392
"3753",-88.25,42.25,14.92360062
"3754",-87.75,42.25,14.79659743
"3757",-86.25,42.25,14.9049809
"3758",-85.75,42.25,14.91832185
"3759",-85.25,42.25,14.92199739
"3760",-84.75,42.25,14.96535254
"3761",-84.25,42.25,14.78241026
"3762",-83.75,42.25,14.39423454
"3763",-83.25,42.25,14.31974435
"3764",-82.75,42.25,14.23338705
"3765",-82.25,42.25,14.1060369
"3766",-81.75,42.25,14.02503676
"3769",-80.25,42.25,13.82289093
"3770",-79.75,42.25,13.97111336
"3771",-79.25,42.25,14.10260545
"3772",-78.75,42.25,14.21857715
"3773",-78.25,42.25,14.35346113
"3774",-77.75,42.25,14.57817362
"3775",-77.25,42.25,14.64499029
"3776",-76.75,42.25,14.5872898
"3777",-76.25,42.25,14.52206725
"3778",-75.75,42.25,14.63131027
"3779",-75.25,42.25,14.7004419
"3780",-74.75,42.25,14.69206577
"3781",-74.25,42.25,14.72101477
"3782",-73.75,42.25,14.71073749
"3783",-73.25,42.25,14.72380318
"3784",-72.75,42.25,14.73864821
"3785",-72.25,42.25,14.6232476
"3786",-71.75,42.25,14.66893597
"3787",-71.25,42.25,14.72091415
"3788",-70.75,42.25,14.58753477
"3797",-123.75,42.75,6.608349085
"3798",-123.25,42.75,6.747522354
"3799",-122.75,42.75,6.886250377
"3800",-122.25,42.75,9.231452346
"3801",-121.75,42.75,11.00153637
"3802",-121.25,42.75,10.77861977
"3803",-120.75,42.75,9.136955738
"3804",-120.25,42.75,9.130018353
"3805",-119.75,42.75,9.34571445
"3806",-119.25,42.75,9.482883811
"3807",-118.75,42.75,5.826511979
"3808",-118.25,42.75,9.713442326
"3809",-117.75,42.75,9.726191163
"3810",-117.25,42.75,5.058103402
"3811",-116.75,42.75,4.290094376
"3812",-116.25,42.75,4.024556875
"3813",-115.75,42.75,4.107597768
"3814",-115.25,42.75,2.245122592
"3815",-114.75,42.75,2.313118776
"3816",-114.25,42.75,2.349909743
"3817",-113.75,42.75,2.390371561
"3818",-113.25,42.75,2.423000336
"3819",-112.75,42.75,2.769606511
"3820",-112.25,42.75,2.83017993
"3821",-111.75,42.75,2.723746498
"3822",-111.25,42.75,2.818606297
"3823",-110.75,42.75,2.730954488
"3824",-110.25,42.75,2.861771584
"3825",-109.75,42.75,2.778339982
"3826",-109.25,42.75,2.644515435
"3827",-108.75,42.75,2.28860875
"3828",-108.25,42.75,1.787588199
"3829",-107.75,42.75,1.928679943
"3830",-107.25,42.75,1.999305089
"3831",-106.75,42.75,2.106219133
"3832",-106.25,42.75,2.18844374
"3833",-105.75,42.75,1.832856337
"3834",-105.25,42.75,1.830282609
"3835",-104.75,42.75,2.036266178
"3836",-104.25,42.75,2.131310701
"3837",-103.75,42.75,2.134385109
"3838",-103.25,42.75,2.460644543
"3839",-102.75,42.75,2.458494157
"3840",-102.25,42.75,2.743892074
"3841",-101.75,42.75,7.092010021
"3842",-101.25,42.75,6.90074873
"3843",-100.75,42.75,7.036061764
"3844",-100.25,42.75,7.164939404
"3845",-99.75,42.75,6.779914432
"3846",-99.25,42.75,6.687000593
"3847",-98.75,42.75,3.45326364
"3848",-98.25,42.75,8.318178919
"3849",-97.75,42.75,9.308117761
"3850",-97.25,42.75,10.90656175
"3851",-96.75,42.75,11.06081963
"3852",-96.25,42.75,11.22411183
"3853",-95.75,42.75,12.83403158
"3854",-95.25,42.75,12.93626335
"3855",-94.75,42.75,13.25778935
"3856",-94.25,42.75,13.55197615
"3857",-93.75,42.75,13.57079268
"3858",-93.25,42.75,13.89903254
"3859",-92.75,42.75,14.20457549
"3860",-92.25,42.75,14.02821435
"3861",-91.75,42.75,14.05084875
"3862",-91.25,42.75,14.05475299
"3863",-90.75,42.75,14.20010434
"3864",-90.25,42.75,14.40284385
"3865",-89.75,42.75,14.53207201
"3866",-89.25,42.75,14.5955798
"3867",-88.75,42.75,14.65486341
"3868",-88.25,42.75,14.42640066
"3869",-87.75,42.75,14.34802373
"3872",-86.25,42.75,14.2635743
"3873",-85.75,42.75,14.30023564
"3874",-85.25,42.75,14.26177131
"3875",-84.75,42.75,14.35584861
"3876",-84.25,42.75,14.19217481
"3877",-83.75,42.75,13.83490562
"3878",-83.25,42.75,13.7583881
"3879",-82.75,42.75,13.62536483
"3880",-82.25,42.75,13.4716479
"3881",-81.75,42.75,13.44511104
"3882",-81.25,42.75,13.18398201
"3883",-80.75,42.75,13.36243259
"3884",-80.25,42.75,13.37429113
"3885",-79.75,42.75,13.44455202
"3886",-79.25,42.75,13.57716415
"3887",-78.75,42.75,13.55826537
"3888",-78.25,42.75,14.49169579
"3889",-77.75,42.75,14.5786588
"3890",-77.25,42.75,14.83164896
"3891",-76.75,42.75,14.77645931
"3892",-76.25,42.75,14.80910816
"3893",-75.75,42.75,14.83292414
"3894",-75.25,42.75,14.85346502
"3895",-74.75,42.75,14.88950212
"3896",-74.25,42.75,14.91818582
"3897",-73.75,42.75,14.94286979
"3898",-73.25,42.75,14.93193781
"3899",-72.75,42.75,14.95624851
"3900",-72.25,42.75,14.98153567
"3901",-71.75,42.75,15.01030602
"3902",-71.25,42.75,15.02910676
"3903",-70.75,42.75,15.04051225
"3912",-123.75,43.25,6.49143815
"3913",-123.25,43.25,7.107430696
"3914",-122.75,43.25,7.109936476
"3915",-122.25,43.25,9.40831542
"3916",-121.75,43.25,11.29048061
"3917",-121.25,43.25,11.12763691
"3918",-120.75,43.25,9.014016986
"3919",-120.25,43.25,8.990067244
"3920",-119.75,43.25,8.728775382
"3921",-119.25,43.25,6.310070157
"3922",-118.75,43.25,8.536552787
"3923",-118.25,43.25,4.864545663
"3924",-117.75,43.25,4.681944052
"3925",-117.25,43.25,4.322120349
"3926",-116.75,43.25,3.948296706
"3927",-116.25,43.25,2.910104791
"3928",-115.75,43.25,2.318954269
"3929",-115.25,43.25,2.354148626
"3930",-114.75,43.25,2.404133479
"3931",-114.25,43.25,2.326607307
"3932",-113.75,43.25,2.466992537
"3933",-113.25,43.25,2.428831657
"3934",-112.75,43.25,2.625402212
"3935",-112.25,43.25,2.785484592
"3936",-111.75,43.25,3.277570804
"3937",-111.25,43.25,3.293704192
"3938",-110.75,43.25,2.995591164
"3939",-110.25,43.25,2.847391367
"3940",-109.75,43.25,2.783796191
"3941",-109.25,43.25,2.450329661
"3942",-108.75,43.25,2.490635316
"3943",-108.25,43.25,2.285113335
"3944",-107.75,43.25,2.136678298
"3945",-107.25,43.25,2.518363595
"3946",-106.75,43.25,2.589126627
"3947",-106.25,43.25,1.930528879
"3948",-105.75,43.25,1.994085312
"3949",-105.25,43.25,1.992302338
"3950",-104.75,43.25,1.962694724
"3951",-104.25,43.25,2.121066252
"3952",-103.75,43.25,2.033232053
"3953",-103.25,43.25,2.369606098
"3954",-102.75,43.25,2.512871027
"3955",-102.25,43.25,2.64324069
"3956",-101.75,43.25,2.620203296
"3957",-101.25,43.25,2.827053666
"3958",-100.75,43.25,3.317632079
"3959",-100.25,43.25,3.494991064
"3960",-99.75,43.25,5.915222698
"3961",-99.25,43.25,7.887145678
"3962",-98.75,43.25,3.770434856
"3963",-98.25,43.25,8.023849593
"3964",-97.75,43.25,9.27236716
"3965",-97.25,43.25,10.35441822
"3966",-96.75,43.25,10.96932479
"3967",-96.25,43.25,11.48360116
"3968",-95.75,43.25,12.64949242
"3969",-95.25,43.25,12.90913264
"3970",-94.75,43.25,13.22959714
"3971",-94.25,43.25,13.46586347
"3972",-93.75,43.25,13.32980023
"3973",-93.25,43.25,13.45779121
"3974",-92.75,43.25,13.50152201
"3975",-92.25,43.25,13.38516209
"3976",-91.75,43.25,13.40136952
"3977",-91.25,43.25,13.51998806
"3978",-90.75,43.25,13.7448589
"3979",-90.25,43.25,13.73995384
"3980",-89.75,43.25,14.62001681
"3981",-89.25,43.25,14.5866254
"3982",-88.75,43.25,14.71131057
"3983",-88.25,43.25,14.53998446
"3984",-87.75,43.25,14.44100112
"3987",-86.25,43.25,14.48931164
"3988",-85.75,43.25,14.33913787
"3989",-85.25,43.25,14.25035185
"3990",-84.75,43.25,14.23324002
"3991",-84.25,43.25,14.14458884
"3992",-83.75,43.25,14.00439882
"3993",-83.25,43.25,14.14184835
"3994",-82.75,43.25,13.86216323
"3995",-82.25,43.25,13.68963003
"3996",-81.75,43.25,13.6817649
"3997",-81.25,43.25,13.6264907
"3998",-80.75,43.25,13.65402248
"3999",-80.25,43.25,13.80063486
"4000",-79.75,43.25,13.73366091
"4001",-79.25,43.25,13.82908053
"4002",-78.75,43.25,13.93996027
"4003",-78.25,43.25,13.9684391
"4004",-77.75,43.25,14.04831791
"4005",-77.25,43.25,14.2622751
"4006",-76.75,43.25,14.45059113
"4007",-76.25,43.25,14.43252761
"4008",-75.75,43.25,14.39702045
"4009",-75.25,43.25,14.47938112
"4010",-74.75,43.25,14.49913616
"4011",-74.25,43.25,14.45235995
"4012",-73.75,43.25,14.51923181
"4013",-73.25,43.25,14.5431363
"4014",-72.75,43.25,14.52875747
"4015",-72.25,43.25,14.54961257
"4016",-71.75,43.25,14.51961962
"4017",-71.25,43.25,14.56306642
"4018",-70.75,43.25,14.56101423
"4019",-70.25,43.25,14.51665139
"4027",-123.75,43.75,6.736556292
"4028",-123.25,43.75,6.740656495
"4029",-122.75,43.75,6.748788953
"4030",-122.25,43.75,9.235187173
"4031",-121.75,43.75,9.087479115
"4032",-121.25,43.75,9.837965965
"4033",-120.75,43.75,9.108864069
"4034",-120.25,43.75,9.162346125
"4035",-119.75,43.75,5.558871031
"4036",-119.25,43.75,5.088536342
"4037",-118.75,43.75,4.864763021
"4038",-118.25,43.75,4.847889741
"4039",-117.75,43.75,4.579244852
"4040",-117.25,43.75,4.301558336
"4041",-116.75,43.75,4.297338327
"4042",-116.25,43.75,4.471839666
"4043",-115.75,43.75,3.70224158
"4044",-115.25,43.75,2.36360987
"4045",-114.75,43.75,2.194720109
"4046",-114.25,43.75,2.315095067
"4047",-113.75,43.75,2.301327189
"4048",-113.25,43.75,4.269055426
"4049",-112.75,43.75,2.201079528
"4050",-112.25,43.75,2.431692282
"4051",-111.75,43.75,4.998726845
"4052",-111.25,43.75,2.994816105
"4053",-110.75,43.75,2.840292851
"4054",-110.25,43.75,2.858848174
"4055",-109.75,43.75,2.192679246
"4056",-109.25,43.75,2.222646475
"4057",-108.75,43.75,1.970887184
"4058",-108.25,43.75,2.123908401
"4059",-107.75,43.75,2.109937668
"4060",-107.25,43.75,1.991196473
"4061",-106.75,43.75,1.765576601
"4062",-106.25,43.75,1.854509513
"4063",-105.75,43.75,1.995586554
"4064",-105.25,43.75,1.950327357
"4065",-104.75,43.75,2.054279844
"4066",-104.25,43.75,1.834245125
"4067",-103.75,43.75,1.857505441
"4068",-103.25,43.75,1.94635272
"4069",-102.75,43.75,2.131527662
"4070",-102.25,43.75,2.705129683
"4071",-101.75,43.75,2.857089639
"4072",-101.25,43.75,3.109394312
"4073",-100.75,43.75,3.139452934
"4074",-100.25,43.75,3.178095619
"4075",-99.75,43.75,3.33021313
"4076",-99.25,43.75,3.286151886
"4077",-98.75,43.75,3.368875186
"4078",-98.25,43.75,3.599878848
"4079",-97.75,43.75,8.684373962
"4080",-97.25,43.75,10.45549846
"4081",-96.75,43.75,11.65539479
"4082",-96.25,43.75,12.08890772
"4083",-95.75,43.75,13.13074893
"4084",-95.25,43.75,13.44231261
"4085",-94.75,43.75,13.58931091
"4086",-94.25,43.75,13.73323864
"4087",-93.75,43.75,13.80077332
"4088",-93.25,43.75,13.97725291
"4089",-92.75,43.75,13.95750284
"4090",-92.25,43.75,13.75391907
"4091",-91.75,43.75,13.67283874
"4092",-91.25,43.75,13.90216708
"4093",-90.75,43.75,14.06988343
"4094",-90.25,43.75,14.10256267
"4095",-89.75,43.75,14.05037827
"4096",-89.25,43.75,13.98283482
"4097",-88.75,43.75,14.22379345
"4098",-88.25,43.75,14.22095299
"4099",-87.75,43.75,14.22505409
"4102",-86.25,43.75,13.95532529
"4103",-85.75,43.75,13.66145402
"4104",-85.25,43.75,13.59938833
"4105",-84.75,43.75,13.52069527
"4106",-84.25,43.75,13.77551317
"4107",-83.75,43.75,13.80647719
"4108",-83.25,43.75,13.61773998
"4109",-82.75,43.75,13.51403415
"4111",-81.75,43.75,13.33368914
"4112",-81.25,43.75,13.2428564
"4113",-80.75,43.75,13.21843851
"4114",-80.25,43.75,13.30649137
"4115",-79.75,43.75,13.2461773
"4116",-79.25,43.75,13.29089208
"4117",-78.75,43.75,13.40407663
"4118",-78.25,43.75,14.07103512
"4120",-77.25,43.75,14.40906254
"4122",-76.25,43.75,14.51035435
"4123",-75.75,43.75,14.61063103
"4124",-75.25,43.75,14.65844073
"4125",-74.75,43.75,14.685934
"4126",-74.25,43.75,14.77887476
"4127",-73.75,43.75,14.71450351
"4128",-73.25,43.75,14.74266475
"4129",-72.75,43.75,14.7678822
"4130",-72.25,43.75,14.76961163
"4131",-71.75,43.75,14.77635562
"4132",-71.25,43.75,14.7530058
"4133",-70.75,43.75,14.80843804
"4134",-70.25,43.75,14.82966642
"4135",-69.75,43.75,14.77666522
"4142",-123.75,44.25,9.204137325
"4143",-123.25,44.25,6.830620766
"4144",-122.75,44.25,6.823624372
"4145",-122.25,44.25,9.23936367
"4146",-121.75,44.25,8.974941373
"4147",-121.25,44.25,8.80867064
"4148",-120.75,44.25,8.758431077
"4149",-120.25,44.25,7.35940516
"4150",-119.75,44.25,4.711982409
"4151",-119.25,44.25,4.537311792
"4152",-118.75,44.25,4.636114438
"4153",-118.25,44.25,4.252659082
"4154",-117.75,44.25,4.255663951
"4155",-117.25,44.25,4.283173482
"4156",-116.75,44.25,4.549390475
"4157",-116.25,44.25,4.54286019
"4158",-115.75,44.25,3.948229154
"4159",-115.25,44.25,2.721898158
"4160",-114.75,44.25,1.808988651
"4161",-114.25,44.25,1.793264548
"4162",-113.75,44.25,2.428845763
"4163",-113.25,44.25,4.453281462
"4164",-112.75,44.25,2.320879499
"4165",-112.25,44.25,2.48479406
"4166",-111.75,44.25,2.495048841
"4167",-111.25,44.25,2.684269746
"4168",-110.75,44.25,3.05442969
"4169",-110.25,44.25,2.842203577
"4170",-109.75,44.25,2.737462719
"4171",-109.25,44.25,2.712005377
"4172",-108.75,44.25,2.527584632
"4173",-108.25,44.25,2.280110121
"4174",-107.75,44.25,2.221774658
"4175",-107.25,44.25,2.077812155
"4176",-106.75,44.25,2.455536326
"4177",-106.25,44.25,1.957346996
"4178",-105.75,44.25,1.777967413
"4179",-105.25,44.25,1.732723316
"4180",-104.75,44.25,2.02086846
"4181",-104.25,44.25,2.655864954
"4182",-103.75,44.25,2.707651456
"4183",-103.25,44.25,2.578980923
"4184",-102.75,44.25,2.623109023
"4185",-102.25,44.25,2.856754462
"4186",-101.75,44.25,2.841166655
"4187",-101.25,44.25,3.076657255
"4188",-100.75,44.25,3.115212719
"4189",-100.25,44.25,3.143955866
"4190",-99.75,44.25,3.055012027
"4191",-99.25,44.25,3.115324577
"4192",-98.75,44.25,3.258329233
"4193",-98.25,44.25,3.783601125
"4194",-97.75,44.25,8.613683383
"4195",-97.25,44.25,10.21871362
"4196",-96.75,44.25,10.85432243
"4197",-96.25,44.25,12.1326081
"4198",-95.75,44.25,12.55472395
"4199",-95.25,44.25,12.95235488
"4200",-94.75,44.25,13.18948123
"4201",-94.25,44.25,13.32883305
"4202",-93.75,44.25,13.44198518
"4203",-93.25,44.25,13.44584018
"4204",-92.75,44.25,13.59961838
"4205",-92.25,44.25,13.47544014
"4206",-91.75,44.25,13.14304739
"4207",-91.25,44.25,13.2283023
"4208",-90.75,44.25,13.17400575
"4209",-90.25,44.25,13.33467669
"4210",-89.75,44.25,14.37658072
"4211",-89.25,44.25,14.31550086
"4212",-88.75,44.25,14.168562
